GID_3,populasi
IDN.28.11.11_1,22860
IDN.28.11.12_1,5033
IDN.28.11.13_1,20147
IDN.28.11.14_1,5942
IDN.28.11.15_1,1084
IDN.28.11.16_1,9795
IDN.28.11.17_1,1445
IDN.28.11.18_1,8218
IDN.28.11.19_1,3042
IDN.28.11.20_1,10311
IDN.28.11.21_1,5233
IDN.28.11.22_1,186
IDN.28.11.23_1,16601
IDN.28.11.24_1,14210
IDN.28.11.25_1,3345
IDN.28.11.26_1,18054
IDN.28.11.27_1,413
IDN.28.11.29_1,16508
IDN.28.11.28_1,11603
IDN.28.11.30_1,2223
IDN.28.11.31_1,12185
IDN.28.11.32_1,1828
IDN.28.11.33_1,8102
IDN.28.12.1_1,4414
IDN.28.12.3_1,8745
IDN.28.12.2_1,8867
IDN.28.12.4_1,3198
IDN.28.12.6_1,8135
IDN.28.12.5_1,11967
IDN.28.12.8_1,18789
IDN.28.12.7_1,15949
IDN.29.1.1_1,27977
IDN.29.1.2_1,57335
IDN.29.1.3_1,4247
IDN.29.1.4_1,5871
IDN.29.1.5_1,58698
IDN.29.1.6_1,30566
IDN.29.1.7_1,25595
IDN.29.1.8_1,30634
IDN.29.5.1_1,2904
IDN.29.5.3_1,28141
IDN.29.5.2_1,10835
IDN.29.5.4_1,34502
IDN.29.5.5_1,30159
IDN.29.5.6_1,13892
IDN.29.5.7_1,38823
IDN.29.5.8_1,28534
IDN.29.5.9_1,10721
IDN.29.5.10_1,12755
IDN.29.5.11_1,23580
IDN.29.5.12_1,5944
IDN.29.2.1_1,22023
IDN.29.2.4_1,6436
IDN.29.2.2_1,1675
IDN.29.2.3_1,10065
IDN.29.2.5_1,27509
IDN.29.3.1_1,17463
IDN.29.3.3_1,19774
IDN.29.3.2_1,6431
IDN.29.3.4_1,10486
IDN.29.3.5_1,14241
IDN.29.4.1_1,17885
IDN.29.4.2_1,9861
IDN.29.4.3_1,22342
IDN.29.4.4_1,18759
IDN.29.4.5_1,14293
IDN.29.4.6_1,7189
IDN.29.6.1_1,17028
IDN.29.6.2_1,933
IDN.29.6.4_1,697
IDN.29.6.3_1,1948
IDN.29.6.5_1,722
IDN.29.6.8_1,3999
IDN.29.6.6_1,909
IDN.29.6.7_1,908
IDN.29.6.9_1,8374
IDN.29.6.10_1,9954
IDN.29.6.13_1,15757
IDN.29.6.11_1,3547
IDN.29.6.12_1,12946
IDN.29.6.14_1,6681
IDN.29.6.15_1,1008
IDN.29.7.3_1,4716
IDN.29.7.1_1,2167
IDN.29.7.2_1,6027
IDN.29.7.4_1,4447
IDN.29.7.6_1,4188
IDN.29.7.5_1,6234
IDN.29.7.7_1,16297
IDN.29.7.8_1,7268
IDN.29.7.9_1,3331
IDN.29.7.10_1,7816
IDN.29.7.12_1,24128
IDN.29.7.11_1,3808
IDN.29.7.13_1,3343
IDN.29.7.14_1,4120
IDN.29.7.15_1,4872
IDN.29.7.16_1,1486
IDN.29.7.17_1,6293
IDN.29.7.18_1,7068
IDN.29.7.19_1,8985
IDN.29.8.1_1,44200
IDN.29.8.2_1,36826
IDN.29.8.3_1,39781
IDN.29.8.4_1,16284
IDN.29.9.1_1,16923
IDN.29.9.2_1,69462
IDN.29.9.3_1,92096
IDN.29.9.4_1,15974
IDN.29.9.5_1,32660
IDN.29.9.6_1,76890
IDN.29.9.7_1,24217
IDN.29.9.8_1,56280
IDN.29.9.9_1,32045
IDN.29.13.1_1,952
IDN.29.13.2_1,8133
IDN.29.13.3_1,4091
IDN.29.13.4_1,25037
IDN.29.13.5_1,42386
IDN.29.13.6_1,7709
IDN.29.13.7_1,42024
IDN.29.13.8_1,1436
IDN.29.13.9_1,11811
IDN.29.13.10_1,30728
IDN.29.13.11_1,784
IDN.29.13.12_1,113735
IDN.29.13.13_1,17055
IDN.29.13.14_1,29550
IDN.29.13.15_1,34141
IDN.29.13.16_1,22086
IDN.29.13.17_1,37765
IDN.29.13.18_1,33353
IDN.29.13.19_1,11299
IDN.29.13.20_1,8461
IDN.29.13.21_1,16190
IDN.29.10.3_1,11812
IDN.29.10.1_1,15588
IDN.29.10.2_1,32758
IDN.29.10.4_1,6830
IDN.29.10.5_1,17726
IDN.29.10.6_1,33817
IDN.29.10.9_1,6318
IDN.29.10.7_1,9015
IDN.29.10.8_1,8999
IDN.29.10.10_1,24654
IDN.29.10.11_1,12728
IDN.29.10.12_1,7367
IDN.29.10.13_1,20223
IDN.29.10.14_1,20666
IDN.29.10.15_1,22839
IDN.29.10.16_1,21399
IDN.29.10.17_1,20552
IDN.29.11.1_1,11254
IDN.29.11.2_1,9293
IDN.29.11.3_1,9693
IDN.29.11.5_1,13476
IDN.29.11.4_1,5386
IDN.29.11.6_1,17358
IDN.29.11.7_1,7183
IDN.29.11.10_1,7475
IDN.29.11.8_1,10102
IDN.29.11.9_1,12004
IDN.29.11.12_1,8309
IDN.29.11.11_1,5725
IDN.29.12.1_1,32585
IDN.29.12.2_1,26171
IDN.29.12.3_1,1725
IDN.29.12.4_1,31327
IDN.29.12.5_1,31671
IDN.29.12.6_1,21338
IDN.29.12.7_1,8069
IDN.29.12.8_1,3661
IDN.29.12.9_1,63728
IDN.29.12.10_1,21886
IDN.29.12.11_1,12365
IDN.29.14.1_1,15013
IDN.29.14.4_1,5796
IDN.29.14.2_1,2699
IDN.29.14.3_1,2410
IDN.29.14.5_1,0
IDN.29.14.7_1,14458
IDN.29.14.6_1,3154
IDN.29.14.10_1,15992
IDN.29.14.8_1,2131
IDN.29.14.9_1,3250
IDN.29.15.1_1,15618
IDN.29.15.2_1,33503
IDN.29.15.3_1,31997
IDN.29.15.4_1,9859
IDN.29.15.5_1,32076
IDN.30.1.1_1,26453
IDN.30.1.2_1,32379
IDN.30.1.3_1,25412
IDN.30.1.4_1,54328
IDN.30.1.5_1,28059
IDN.30.1.6_1,20589
IDN.30.1.7_1,30978
IDN.30.1.8_1,55621
IDN.30.1.9_1,16595
IDN.30.1.10_1,21139
IDN.30.1.11_1,44077
IDN.30.1.12_1,15823
IDN.30.1.13_1,48237
IDN.30.1.14_1,17522
IDN.30.1.15_1,38350
IDN.30.1.16_1,71338
IDN.30.2.1_1,10468
IDN.30.2.2_1,16282
IDN.30.2.3_1,46015
IDN.30.3.1_1,330
IDN.30.4.1_1,12505
IDN.30.4.2_1,18654
IDN.30.4.3_1,25024
IDN.30.4.4_1,17026
IDN.30.4.5_1,18346
IDN.30.4.6_1,5681
IDN.30.4.7_1,51613
IDN.30.4.8_1,57287
IDN.30.4.9_1,18765
IDN.30.4.10_1,16668
IDN.30.4.11_1,6743
IDN.30.5.1_1,7829
IDN.30.5.2_1,1427
IDN.30.5.3_1,4306
IDN.30.5.4_1,8067
IDN.30.5.5_1,7036
IDN.30.5.6_1,2373
IDN.30.5.7_1,14764
IDN.30.5.8_1,5482
IDN.30.5.9_1,10633
IDN.30.5.10_1,18063
IDN.30.6.1_1,32125
IDN.30.6.2_1,19890
IDN.30.7.1_1,25334
IDN.30.7.2_1,36982
IDN.30.7.3_1,37199
IDN.30.7.4_1,18172
IDN.30.7.5_1,70741
IDN.30.7.6_1,93019
IDN.30.7.7_1,45999
IDN.30.7.8_1,31390
IDN.30.7.9_1,22610
IDN.30.7.10_1,25825
IDN.30.7.11_1,40863
IDN.30.7.12_1,18046
IDN.30.7.13_1,20151
IDN.30.10.1_1,54947
IDN.30.10.2_1,135641
IDN.30.10.3_1,170827
IDN.30.10.4_1,113711
IDN.30.10.5_1,110677
IDN.30.10.6_1,64361
IDN.30.10.7_1,59417
IDN.30.10.8_1,57832
IDN.30.10.9_1,82535
IDN.30.10.10_1,72329
IDN.30.10.11_1,129039
IDN.30.8.1_1,16003
IDN.30.8.2_1,18312
IDN.30.9.1_1,6925
IDN.30.9.2_1,19939
IDN.30.9.3_1,50457
IDN.30.9.4_1,15217
IDN.30.9.5_1,18450
IDN.30.9.6_1,21429
IDN.30.9.7_1,43093
IDN.30.9.8_1,29138
IDN.30.9.9_1,5660
IDN.30.9.10_1,11675
IDN.30.9.11_1,15390
IDN.30.9.12_1,9698
IDN.30.9.13_1,18062
IDN.30.9.14_1,23923
IDN.30.9.15_1,14564
IDN.30.9.16_1,6450
IDN.30.9.17_1,23377
IDN.30.11.1_1,20132
IDN.30.11.2_1,30698
IDN.30.11.3_1,16423
IDN.30.11.4_1,15605
IDN.30.13.1_1,29341
IDN.30.13.2_1,37756
IDN.30.13.3_1,104556
IDN.30.13.5_1,1699
IDN.30.13.4_1,18683
IDN.30.13.6_1,25817
IDN.30.13.7_1,43556
IDN.30.13.10_1,14230
IDN.30.13.8_1,7981
IDN.30.13.9_1,3366
IDN.30.13.11_1,11837
IDN.30.13.12_1,61078
IDN.30.12.1_1,17525
IDN.30.12.2_1,88979
IDN.30.12.3_1,18018
IDN.30.12.4_1,43893
IDN.30.12.5_1,33801
IDN.30.12.6_1,80110
IDN.30.12.7_1,17129
IDN.30.12.8_1,5592
IDN.30.12.9_1,27880
IDN.30.12.10_1,14916
IDN.30.12.11_1,46261
IDN.30.14.1_1,38890
IDN.30.14.2_1,13519
IDN.30.14.3_1,12808
IDN.30.14.4_1,32559
IDN.30.14.5_1,29095
IDN.30.15.1_1,14497
IDN.30.15.2_1,54268
IDN.30.15.3_1,43565
IDN.30.15.5_1,51768
IDN.30.15.4_1,9533
IDN.30.15.6_1,65626
IDN.30.15.7_1,55919
IDN.30.15.8_1,50375
IDN.30.15.9_1,15904
IDN.30.15.10_1,24781
IDN.30.15.11_1,45833
IDN.30.15.12_1,52794
IDN.30.16.1_1,14495
IDN.30.16.2_1,2822
IDN.30.16.3_1,2710
IDN.30.16.4_1,51468
IDN.30.17.1_1,26493
IDN.30.17.2_1,35526
IDN.30.17.3_1,33730
IDN.30.17.4_1,16406
IDN.30.17.5_1,44493
IDN.30.17.6_1,49380
IDN.30.17.7_1,22875
IDN.30.17.8_1,21833
IDN.30.19.1_1,18108
IDN.30.19.3_1,895
IDN.30.19.2_1,23323
IDN.30.19.4_1,54756
IDN.30.19.5_1,11331
IDN.30.19.6_1,8639
IDN.30.19.7_1,10715
IDN.30.19.8_1,49075
IDN.30.19.9_1,114262
IDN.30.19.10_1,14149
IDN.30.19.11_1,27498
IDN.30.19.12_1,6960
IDN.30.19.13_1,14154
IDN.30.19.14_1,19343
IDN.30.19.15_1,36615
IDN.30.18.1_1,45861
IDN.30.18.2_1,21667
IDN.30.18.6_1,20187
IDN.30.18.3_1,14252
IDN.30.18.4_1,9707
IDN.30.18.5_1,9654
IDN.30.18.7_1,38717
IDN.30.20.2_1,44831
IDN.30.20.1_1,11453
IDN.30.20.3_1,28827
IDN.30.20.5_1,34302
IDN.30.20.4_1,28848
IDN.30.20.6_1,12404
IDN.30.20.7_1,18172
IDN.30.20.8_1,31585
IDN.30.20.9_1,14397
IDN.30.20.10_1,54107
IDN.30.20.11_1,34770
IDN.30.20.12_1,16469
IDN.30.20.13_1,17111
IDN.30.20.14_1,27341
IDN.31.1.1_1,19057
IDN.31.1.2_1,24500
IDN.31.1.4_1,22252
IDN.31.1.3_1,112466
IDN.31.1.5_1,26054
IDN.31.1.6_1,15860
IDN.31.1.7_1,21692
IDN.31.1.8_1,18373
IDN.31.1.9_1,7019
IDN.31.1.10_1,15210
IDN.31.1.11_1,79945
IDN.31.1.12_1,15517
IDN.31.1.13_1,108030
IDN.31.1.14_1,9650
IDN.31.1.15_1,8149
IDN.31.2.1_1,34958
IDN.31.2.2_1,25121
IDN.31.2.3_1,27776
IDN.31.2.4_1,36239
IDN.31.2.5_1,9131
IDN.31.2.6_1,63676
IDN.31.2.7_1,28939
IDN.31.3.1_1,10395
IDN.31.3.2_1,3305
IDN.31.3.3_1,28681
IDN.31.3.4_1,8479
IDN.31.3.5_1,9331
IDN.31.3.6_1,6623
IDN.31.3.7_1,16379
IDN.31.3.8_1,10083
IDN.31.3.9_1,60291
IDN.31.3.10_1,19405
IDN.31.3.11_1,5429
IDN.31.3.12_1,39074
IDN.31.3.13_1,8787
IDN.31.3.14_1,13221
IDN.31.3.15_1,7640
IDN.31.3.16_1,34236
IDN.31.3.17_1,3840
IDN.31.3.18_1,5171
IDN.31.3.19_1,14344
IDN.31.3.20_1,9503
IDN.31.3.21_1,5698
IDN.31.4.1_1,21790
IDN.31.4.2_1,11137
IDN.31.4.3_1,14938
IDN.31.4.4_1,36167
IDN.31.4.5_1,33393
IDN.31.4.6_1,14911
IDN.31.4.7_1,29918
IDN.31.4.8_1,30600
IDN.31.5.1_1,19575
IDN.31.5.2_1,23894
IDN.31.5.3_1,118065
IDN.31.5.4_1,88366
IDN.31.5.5_1,4150
IDN.31.5.6_1,91588
IDN.31.5.7_1,36677
IDN.31.5.8_1,195690
IDN.31.5.9_1,4959
IDN.31.5.10_1,62859
IDN.31.5.12_1,17496
IDN.31.5.11_1,11609
IDN.31.5.14_1,21655
IDN.31.5.13_1,64639
IDN.31.5.15_1,11588
IDN.31.5.16_1,12889
IDN.31.5.17_1,21962
IDN.31.5.18_1,17860
IDN.31.5.19_1,64435
IDN.31.5.20_1,19190
IDN.31.5.21_1,19603
IDN.31.5.22_1,30529
IDN.31.6.1_1,32250
IDN.31.6.2_1,18769
IDN.31.6.3_1,91392
IDN.31.6.4_1,32128
IDN.31.6.5_1,53985
IDN.31.6.6_1,53106
IDN.31.6.7_1,9959
IDN.31.6.8_1,19746
IDN.31.6.9_1,57585
IDN.31.6.10_1,61244
IDN.31.6.11_1,146272
IDN.31.7.1_1,65099
IDN.31.7.2_1,21894
IDN.31.7.3_1,15912
IDN.31.7.4_1,53092
IDN.31.7.5_1,46007
IDN.31.7.6_1,20535
IDN.31.7.7_1,31982
IDN.31.7.8_1,57757
IDN.31.7.9_1,41438
IDN.31.7.10_1,16581
IDN.31.7.11_1,26057
IDN.31.7.12_1,25997
IDN.31.7.13_1,31113
IDN.31.7.14_1,14411
IDN.31.7.15_1,22898
IDN.31.7.16_1,29305
IDN.31.7.17_1,20671
IDN.31.7.18_1,17346
IDN.31.7.19_1,25562
IDN.31.7.20_1,27089
IDN.31.7.21_1,16808
IDN.31.8.3_1,50446
IDN.31.8.1_1,16057
IDN.31.8.2_1,92724
IDN.31.8.4_1,7755
IDN.31.8.5_1,16026
IDN.31.8.6_1,35591
IDN.31.8.7_1,15572
IDN.31.8.10_1,42336
IDN.31.8.8_1,16486
IDN.31.8.9_1,6016
IDN.31.8.11_1,57525
IDN.31.8.12_1,7248
IDN.31.8.13_1,7327
IDN.31.8.14_1,15836
IDN.31.8.15_1,34946
IDN.31.8.16_1,38259
IDN.31.9.1_1,59906
IDN.31.9.2_1,17910
IDN.31.9.3_1,66060
IDN.31.9.4_1,124664
IDN.31.9.6_1,87892
IDN.31.9.5_1,28080
IDN.31.9.9_1,34946
IDN.31.9.7_1,28128
IDN.31.9.8_1,17140
IDN.31.9.10_1,41625
IDN.31.9.11_1,41510
IDN.31.9.13_1,27035
IDN.31.9.12_1,17515
IDN.31.9.14_1,46313
IDN.31.9.15_1,22895
IDN.31.9.16_1,52161
IDN.31.9.17_1,37081
IDN.31.9.18_1,40121
IDN.31.12.1_1,13766
IDN.31.12.2_1,60490
IDN.31.12.3_1,5019
IDN.31.12.4_1,21132
IDN.31.12.5_1,16058
IDN.31.12.6_1,1747
IDN.31.12.7_1,3678
IDN.31.12.8_1,140207
IDN.31.12.9_1,15791
IDN.31.12.10_1,7802
IDN.31.12.11_1,5131
IDN.31.12.12_1,689
IDN.31.10.1_1,17950
IDN.31.10.2_1,3784
IDN.31.10.3_1,20896
IDN.31.10.4_1,17571
IDN.31.10.5_1,20977
IDN.31.10.6_1,7928
IDN.31.10.7_1,26332
IDN.31.10.8_1,10457
IDN.31.10.9_1,25282
IDN.31.10.10_1,15210
IDN.31.10.12_1,52526
IDN.31.10.11_1,29808
IDN.31.10.13_1,22610
IDN.31.10.14_1,15167
IDN.31.10.15_1,14912
IDN.31.10.16_1,7604
IDN.31.10.17_1,11735
IDN.31.10.18_1,6663
IDN.31.10.19_1,15354
IDN.31.11.6_1,101974
IDN.31.11.1_1,40538
IDN.31.11.2_1,53736
IDN.31.11.3_1,24354
IDN.31.11.4_1,59268
IDN.31.11.5_1,28501
IDN.31.11.8_1,57228
IDN.31.11.7_1,71175
IDN.31.11.9_1,10447
IDN.31.11.10_1,23628
IDN.31.11.11_1,4929
IDN.31.11.12_1,25851
IDN.31.11.13_1,2535
IDN.31.11.14_1,48190
IDN.31.11.15_1,31139
IDN.31.11.16_1,28279
IDN.31.11.17_1,39678
IDN.31.11.18_1,24735
IDN.31.11.19_1,52653
IDN.31.11.20_1,11791
IDN.31.13.1_1,23994
IDN.31.13.2_1,23137
IDN.31.13.3_1,51085
IDN.31.13.4_1,38757
IDN.31.13.5_1,48409
IDN.31.14.1_1,136902
IDN.31.14.2_1,42726
IDN.31.14.3_1,116675
IDN.31.14.4_1,288333
IDN.31.14.5_1,48823
IDN.31.14.6_1,84675
IDN.31.14.7_1,191981
IDN.31.14.8_1,140010
IDN.31.14.9_1,89434
IDN.31.14.10_1,94966
IDN.31.14.11_1,75498
IDN.31.14.12_1,42627
IDN.31.14.13_1,149424
IDN.31.14.14_1,87476
IDN.31.14.15_1,18606
IDN.31.14.16_1,127523
IDN.31.15.1_1,18586
IDN.31.15.2_1,31113
IDN.31.15.3_1,24110
IDN.31.15.4_1,57442
IDN.31.15.5_1,16461
IDN.31.15.6_1,16788
IDN.32.1.2_1,16138
IDN.32.1.1_1,12599
IDN.32.1.3_1,13718
IDN.32.1.4_1,31324
IDN.32.1.5_1,57625
IDN.32.1.6_1,39227
IDN.32.1.7_1,18367
IDN.32.1.8_1,22289
IDN.32.1.9_1,52024
IDN.32.1.10_1,67196
IDN.32.1.11_1,43626
IDN.32.1.12_1,35363
IDN.32.1.13_1,38171
IDN.32.1.14_1,18205
IDN.32.1.15_1,52365
IDN.32.1.16_1,28741
IDN.32.1.19_1,52881
IDN.32.1.17_1,8930
IDN.32.1.18_1,5465
IDN.32.1.20_1,12495
IDN.32.1.21_1,10104
IDN.32.1.22_1,39034
IDN.32.1.23_1,13423
IDN.32.1.24_1,14173
IDN.32.1.25_1,8816
IDN.32.2.1_1,62833
IDN.32.2.2_1,94943
IDN.32.2.3_1,75498
IDN.32.2.4_1,40941
IDN.32.2.5_1,79098
IDN.32.2.6_1,45193
IDN.32.2.7_1,33565
IDN.32.3.1_1,933
IDN.32.3.2_1,50158
IDN.32.3.3_1,12515
IDN.32.3.4_1,26632
IDN.32.3.5_1,2987
IDN.32.3.6_1,37909
IDN.32.3.9_1,11505
IDN.32.3.7_1,3646
IDN.32.3.8_1,15540
IDN.32.3.10_1,3641
IDN.32.3.11_1,7438
IDN.32.3.12_1,19712
IDN.32.3.13_1,33748
IDN.32.3.14_1,60833
IDN.32.3.15_1,36013
IDN.32.4.1_1,19243
IDN.32.4.2_1,78114
IDN.32.4.3_1,61482
IDN.32.4.4_1,46262
IDN.32.4.5_1,80380
IDN.32.4.6_1,47810
IDN.32.4.7_1,4274
IDN.32.4.8_1,193976
IDN.32.4.9_1,28799
IDN.32.4.10_1,43069
IDN.32.4.11_1,63214
IDN.32.4.12_1,56995
IDN.32.4.13_1,40209
IDN.32.4.14_1,120532
IDN.32.4.15_1,69752
IDN.32.4.16_1,68135
IDN.32.4.17_1,482292
IDN.32.4.18_1,19852
IDN.32.4.19_1,32925
IDN.32.4.20_1,9946
IDN.32.4.21_1,361385
IDN.32.4.22_1,245111
IDN.32.5.6_1,78051
IDN.32.5.1_1,2531
IDN.32.5.2_1,3845
IDN.32.5.3_1,22778
IDN.32.5.4_1,18295
IDN.32.5.5_1,13386
IDN.32.6.1_1,2090
IDN.32.6.2_1,78172
IDN.32.6.3_1,65317
IDN.32.6.4_1,9704
IDN.32.6.5_1,11086
IDN.32.6.6_1,12835
IDN.32.6.7_1,16335
IDN.32.6.8_1,29894
IDN.32.6.9_1,4689
IDN.32.6.10_1,1474
IDN.32.7.1_1,9583
IDN.32.7.2_1,71790
IDN.32.7.3_1,23610
IDN.32.7.4_1,6125
IDN.32.7.5_1,49033
IDN.32.7.6_1,16148
IDN.32.7.7_1,26107
IDN.32.7.8_1,17461
IDN.32.7.9_1,14870
IDN.32.7.10_1,26280
IDN.32.7.11_1,29551
IDN.32.7.12_1,32043
IDN.32.7.13_1,12889
IDN.32.7.14_1,18856
IDN.32.7.15_1,41060
IDN.32.7.16_1,15084
IDN.32.7.17_1,18623
IDN.32.8.1_1,73538
IDN.32.8.2_1,31691
IDN.32.8.3_1,60324
IDN.32.8.4_1,62732
IDN.32.8.5_1,109225
IDN.32.9.1_1,93101
IDN.32.9.2_1,56192
IDN.32.9.3_1,83903
IDN.32.9.4_1,66542
IDN.32.9.5_1,215448
IDN.32.9.6_1,111611
IDN.32.9.7_1,142933
IDN.32.9.8_1,140463
IDN.32.9.10_1,76732
IDN.32.9.9_1,85343
IDN.32.9.11_1,147527
IDN.32.9.12_1,42258
IDN.32.9.13_1,178479
IDN.32.9.14_1,58883
IDN.32.9.15_1,70432
IDN.32.9.16_1,97529
IDN.32.9.17_1,157705
IDN.32.9.18_1,145314
IDN.32.9.19_1,91460
IDN.32.9.20_1,115847
IDN.32.9.21_1,137756
IDN.32.10.2_1,110044
IDN.32.10.1_1,25013
IDN.32.10.3_1,33755
IDN.32.10.4_1,11349
IDN.32.10.5_1,3087
IDN.32.10.6_1,28821
IDN.32.13.1_1,19247
IDN.32.13.2_1,42883
IDN.32.13.3_1,92716
IDN.32.13.4_1,26408
IDN.32.13.5_1,31518
IDN.32.13.6_1,26624
IDN.32.13.7_1,33893
IDN.32.13.8_1,69098
IDN.32.13.9_1,60709
IDN.32.11.1_1,75674
IDN.32.11.2_1,82913
IDN.32.11.3_1,7959
IDN.32.11.4_1,27551
IDN.32.11.5_1,96332
IDN.32.12.1_1,34515
IDN.32.12.2_1,47751
IDN.32.12.3_1,67432
IDN.32.12.4_1,71437
IDN.32.12.5_1,55508
IDN.32.12.6_1,85109
IDN.32.12.7_1,38149
IDN.32.12.8_1,109492
IDN.32.14.1_1,5668
IDN.32.15.1_1,62777
IDN.32.15.2_1,24835
IDN.32.15.3_1,57838
IDN.32.15.4_1,55316
IDN.32.15.5_1,25794
IDN.32.15.6_1,30982
IDN.32.15.7_1,53174
IDN.32.15.8_1,43284
IDN.32.15.9_1,33498
IDN.32.15.10_1,10196
IDN.32.15.11_1,39259
IDN.32.15.12_1,63875
IDN.32.15.13_1,19867
IDN.32.15.14_1,17841
IDN.32.15.15_1,20493
IDN.32.15.16_1,76878
IDN.32.15.17_1,52747
IDN.32.15.18_1,43937
IDN.32.15.19_1,99493
IDN.32.15.20_1,15379
IDN.32.15.21_1,135236
IDN.32.15.22_1,33964
IDN.32.15.23_1,29216
IDN.32.16.1_1,9845
IDN.32.16.2_1,17250
IDN.32.16.3_1,15529
IDN.32.16.4_1,6657
IDN.32.16.5_1,43529
IDN.32.16.6_1,10172
IDN.32.16.7_1,16691
IDN.32.16.8_1,11746
IDN.32.16.9_1,1341
IDN.32.16.10_1,10844
IDN.32.16.11_1,16558
IDN.32.16.12_1,1109
IDN.32.16.17_1,118946
IDN.32.16.13_1,16207
IDN.32.16.14_1,7136
IDN.32.16.15_1,574
IDN.32.16.16_1,42928
IDN.32.16.18_1,5029
IDN.32.16.19_1,9320
IDN.32.16.20_1,67910
IDN.32.16.21_1,13204
IDN.32.16.22_1,6329
IDN.32.16.23_1,2858
IDN.32.20.1_1,32182
IDN.32.20.2_1,3029
IDN.32.20.3_1,43618
IDN.32.20.4_1,2724
IDN.32.20.5_1,4352
IDN.32.20.6_1,67385
IDN.32.20.7_1,0
IDN.32.20.8_1,522
IDN.32.20.9_1,3353
IDN.32.17.1_1,16875
IDN.32.17.2_1,6989
IDN.32.17.5_1,25939
IDN.32.17.3_1,9828
IDN.32.17.4_1,2283
IDN.32.17.6_1,0
IDN.32.17.7_1,23836
IDN.32.17.8_1,3845
IDN.32.18.1_1,10677
IDN.32.18.2_1,1231
IDN.32.18.3_1,64374
IDN.32.18.4_1,11126
IDN.32.18.5_1,19491
IDN.32.18.6_1,3059
IDN.32.18.7_1,32571
IDN.32.18.8_1,5880
IDN.32.18.9_1,15935
IDN.32.18.10_1,15832
IDN.32.18.11_1,6155
IDN.32.18.12_1,1630
IDN.32.18.15_1,23658
IDN.32.18.14_1,4495
IDN.32.18.13_1,9890
IDN.32.18.16_1,2852
IDN.32.18.17_1,63566
IDN.32.18.18_1,14980
IDN.32.18.19_1,7130
IDN.32.19.1_1,5911
IDN.32.19.3_1,16644
IDN.32.19.2_1,2899
IDN.32.19.5_1,26062
IDN.32.19.4_1,962
IDN.32.19.6_1,24366
IDN.32.19.7_1,4083
IDN.32.19.8_1,3121
IDN.32.19.9_1,17216
IDN.32.19.10_1,1707
IDN.32.19.11_1,20618
IDN.32.22.2_1,44465
IDN.32.22.1_1,41931
IDN.32.22.3_1,25337
IDN.32.22.4_1,9982
IDN.32.22.5_1,27299
IDN.32.22.6_1,26561
IDN.32.22.7_1,15093
IDN.32.22.8_1,4807
IDN.32.22.9_1,19808
IDN.32.21.1_1,38680
IDN.32.21.3_1,16120
IDN.32.21.2_1,9727
IDN.32.21.4_1,84436
IDN.32.21.5_1,14034
IDN.32.21.7_1,133855
IDN.32.21.6_1,17667
IDN.32.21.8_1,28601
IDN.32.21.9_1,29362
IDN.32.23.1_1,4344
IDN.32.23.2_1,36609
IDN.32.23.3_1,16260
IDN.32.23.4_1,77152
IDN.32.23.5_1,46741
IDN.32.23.6_1,68293
IDN.32.24.1_1,2843
IDN.32.24.2_1,48
IDN.32.24.3_1,2599
IDN.32.24.4_1,3416
IDN.32.24.5_1,1342
IDN.32.24.6_1,478
IDN.32.24.7_1,441
IDN.32.24.8_1,1111
IDN.32.25.1_1,34685
IDN.32.25.2_1,20729
IDN.32.25.3_1,25912
IDN.32.25.4_1,53426
IDN.32.25.5_1,22169
IDN.32.25.6_1,37187
IDN.32.25.7_1,22916
IDN.32.25.8_1,38508
IDN.32.26.1_1,23537
IDN.32.26.2_1,10528
IDN.32.26.3_1,5169
IDN.32.26.4_1,11797
IDN.32.26.5_1,20015
IDN.32.26.6_1,4043
IDN.32.26.7_1,5745
IDN.32.26.8_1,9511
IDN.32.26.9_1,3975
IDN.32.27.1_1,58540
IDN.32.27.2_1,5693
IDN.32.27.3_1,37636
IDN.32.27.4_1,12782
IDN.32.27.5_1,5701
IDN.32.27.6_1,73852
IDN.32.27.7_1,27065
IDN.32.27.8_1,108996
IDN.32.27.9_1,28026
IDN.32.27.10_1,61548
IDN.32.27.11_1,20792
IDN.32.27.12_1,5312
IDN.32.27.13_1,16815
IDN.32.27.14_1,28048
IDN.32.27.15_1,48073
IDN.32.27.16_1,47097
IDN.32.27.17_1,43983
IDN.32.28.1_1,10262
IDN.32.28.2_1,6158
IDN.32.28.3_1,14189
IDN.32.28.4_1,14234
IDN.32.29.3_1,40969
IDN.32.29.1_1,14614
IDN.32.29.2_1,15407
IDN.32.29.4_1,66979
IDN.32.29.5_1,21003
IDN.32.29.6_1,7435
IDN.32.29.7_1,5389
IDN.32.29.8_1,14544
IDN.32.29.9_1,3387
IDN.32.29.10_1,29462
IDN.32.29.11_1,17804
IDN.32.29.12_1,2290
IDN.32.29.13_1,16554
IDN.32.29.14_1,59158
IDN.32.29.15_1,37547
IDN.32.29.16_1,8585
IDN.32.29.17_1,13945
IDN.32.29.18_1,9638
IDN.32.29.19_1,69055
IDN.32.29.20_1,5184
IDN.32.29.21_1,13679
IDN.32.29.22_1,12831
IDN.32.29.24_1,22434
IDN.32.29.23_1,13214
IDN.32.29.25_1,45450
IDN.32.29.26_1,9690
IDN.32.29.27_1,15900
IDN.32.29.28_1,11178
IDN.32.29.29_1,43770
